Date,Message
1998-12-07T07:00:00.000+07:00,"1630.01,1699.04,1630.01,1675.01"
1998-12-14T07:00:00.000+07:00,"1674.68,1735.62,1607.53,1735"
1998-12-21T07:00:00.000+07:00,"1735.6,1818.96,1735.6,1806.04"
1998-12-28T07:00:00.000+07:00,"1806.04,1848.36,1802.86,1836.01"
1999-01-04T07:00:00.000+07:00,"1836.01,2008.26,1833.43,1973.66"
1999-01-11T07:00:00.000+07:00,"1973.66,2007.1,1838.65,1981.62"
1999-01-18T07:00:00.000+07:00,"1981.62,2096.27,1926.7,1964.21"
1999-01-25T07:00:00.000+07:00,"1964.21,2128.19,1951.29,2127.19"
1999-02-01T07:00:00.000+07:00,"2127.19,2150.83,1963.8,1988.69"
1999-02-08T07:00:00.000+07:00,"1988.55,2045.08,1924.53,1958.6"
1999-02-15T07:00:00.000+07:00,"1958.6,2004.64,1864.9,1931.59"
1999-02-22T07:00:00.000+07:00,"1931.65,2055.82,1914.7,1925.28"
1999-03-01T07:00:00.000+07:00,"1925.97,1985.54,1870.37,1969.87"
1999-03-08T07:00:00.000+07:00,"1969.87,2070.24,1969.87,2008.96"
1999-03-15T07:00:00.000+07:00,"2009.36,2121.56,1999.23,2053.69"
1999-03-22T07:00:00.000+07:00,"2053.69,2096.22,1943.92,2067.3"
1999-03-29T06:00:00.000+07:00,"2067.3,2168.69,2067.3,2146.13"
1999-04-05T06:00:00.000+07:00,"2146.13,2251.29,2146.13,2232.47"
1999-04-12T06:00:00.000+07:00,"2232.47,2240.3,2053.72,2086.46"
1999-04-19T06:00:00.000+07:00,"2086.46,2224.4,1952.36,2210.44"
1999-04-26T06:00:00.000+07:00,"2210.45,2283.55,2081.67,2136.39"
1999-05-03T06:00:00.000+07:00,"2136.39,2170.52,2047.77,2117.73"
1999-05-10T06:00:00.000+07:00,"2117.73,2239.86,2109.9,2125.15"
1999-05-17T06:00:00.000+07:00,"2125.15,2193.45,2099.73,2114.4"
1999-05-24T06:00:00.000+07:00,"2114.4,2123.47,1960.55,2089.7"
1999-05-31T06:00:00.000+07:00,"2089.7,2109.47,1987.4,2109.41"
1999-06-07T06:00:00.000+07:00,"2109.41,2158.8,2057.19,2062.29"
1999-06-14T06:00:00.000+07:00,"2062.29,2206.2,2020.38,2205.46"
1999-06-21T06:00:00.000+07:00,"2205.46,2280.31,2174.11,2185.76"
1999-06-28T06:00:00.000+07:00,"2185.76,2348.22,2185.76,2347.88"
1999-07-05T06:00:00.000+07:00,"2347.88,2393.36,2317.38,2393.02"
1999-07-12T06:00:00.000+07:00,"2393.02,2466.8,2352.52,2459.48"
1999-07-19T06:00:00.000+07:00,"2459.5,2468.42,2270,2302.02"
1999-07-26T06:00:00.000+07:00,"2302.02,2338.01,2233.15,2270.93"
1999-08-02T06:00:00.000+07:00,"2270.93,2307.55,2148.23,2212.15"
1999-08-09T06:00:00.000+07:00,"2212.15,2307.13,2120.26,2307.06"
1999-08-16T06:00:00.000+07:00,"2307.06,2351,2270.96,2315.07"
1999-08-23T06:00:00.000+07:00,"2315.07,2467.46,2315.07,2402.57"
1999-08-30T06:00:00.000+07:00,"2402.57,2506.75,2326.99,2506.69"
1999-09-06T06:00:00.000+07:00,"2506.69,2548.55,2453.44,2534.61"
1999-09-13T06:00:00.000+07:00,"2533.36,2539.26,2413.02,2536.91"
1999-09-20T06:00:00.000+07:00,"2541.16,2551.66,2345.22,2399.58"
1999-09-27T06:00:00.000+07:00,"2401.27,2453.94,2358.22,2404.45"
1999-10-04T06:00:00.000+07:00,"2406.45,2558.1,2406.45,2555.36"
1999-10-11T06:00:00.000+07:00,"2556.86,2586.33,2382.24,2403.81"
1999-10-18T06:00:00.000+07:00,"2401.2,2523.61,2299.95,2485.9"
1999-10-25T06:00:00.000+07:00,"2488.16,2651.12,2423.29,2637.44"
1999-11-01T07:00:00.000+07:00,"2637.04,2765.56,2612.39,2755.7"
1999-11-08T07:00:00.000+07:00,"2732.53,2889.7,2725.2,2888.91"
1999-11-15T07:00:00.000+07:00,"2891.58,3034.78,2869.45,3028.84"
1999-11-22T07:00:00.000+07:00,"3028.51,3151.77,2975.71,3116.62"
1999-11-29T07:00:00.000+07:00,"3114.88,3209.93,2956.79,3172.37"
1999-12-06T07:00:00.000+07:00,"3172.31,3223.63,3093.98,3203.28"
1999-12-13T07:00:00.000+07:00,"3198.35,3434.22,3121.32,3359.86"
1999-12-20T07:00:00.000+07:00,"3361.97,3625.58,3351.53,3590.28"
1999-12-27T07:00:00.000+07:00,"3588.43,3750.41,3521.85,3707.83"
2000-01-03T07:00:00.000+07:00,"3755.74,3836.86,3314.75,3529.6"
2000-01-10T07:00:00.000+07:00,"3558.21,3756.17,3447.9,3704.74"
2000-01-17T07:00:00.000+07:00,"3704.74,3891.81,3665.87,3849.96"
2000-01-24T07:00:00.000+07:00,"3888.33,3905.1,3409.59,3446.13"
2000-01-31T07:00:00.000+07:00,"3438.09,3929.81,3349.06,3874.37"
2000-02-07T07:00:00.000+07:00,"3873.43,4090.07,3858.89,3968.89"
2000-02-14T07:00:00.000+07:00,"3969.95,4135.6,3848.37,3965.75"
2000-02-21T07:00:00.000+07:00,"3970.53,4297.46,3856.02,4178.58"
2000-02-28T07:00:00.000+07:00,"4178.58,4442.87,4024.08,4442.87"
2000-03-06T07:00:00.000+07:00,"4448.48,4659.72,4266.87,4587.16"
2000-03-13T07:00:00.000+07:00,"4585.16,4585.16,4049.98,4440.45"
2000-03-20T07:00:00.000+07:00,"4443.35,4816.35,4155.34,4691.61"
2000-03-27T06:00:00.000+07:00,"4687.6,4781.19,4151.12,4397.84"
2000-04-03T06:00:00.000+07:00,"4355.7,4355.7,3525.44,4291.53"
2000-04-10T06:00:00.000+07:00,"4293.63,4308.62,3138.42,3205.7"
2000-04-17T06:00:00.000+07:00,"3194.5,3753.45,3107.42,3505.29"
2000-04-24T06:00:00.000+07:00,"3448.23,3790.78,3200.9,3773.18"
2000-05-01T06:00:00.000+07:00,"3789.2,3871.93,3435.3,3688.36"
2000-05-08T06:00:00.000+07:00,"3688.36,3688.36,3234.96,3406.25"
2000-05-15T06:00:00.000+07:00,"3404.56,3653.76,3259.18,3260.64"
2000-05-22T06:00:00.000+07:00,"3261.47,3298.46,2897.27,3101.44"
2000-05-29T06:00:00.000+07:00,"3101.43,3759.81,3101.43,3755.67"
2000-06-05T06:00:00.000+07:00,"3742.28,3817.25,3599.53,3760.26"
2000-06-12T06:00:00.000+07:00,"3761.15,3817.85,3582.52,3787.36"
2000-06-19T06:00:00.000+07:00,"3787.36,3990.21,3669.4,3685.3"
2000-06-26T06:00:00.000+07:00,"3685.3,3840.54,3634.03,3763.79"
2000-07-03T06:00:00.000+07:00,"3763.79,3884.84,3610.27,3841.27"
2000-07-10T06:00:00.000+07:00,"3841.51,4051.9,3720.02,4041.15"
2000-07-17T06:00:00.000+07:00,"4041.15,4089.04,3835.12,3908.75"
2000-07-24T06:00:00.000+07:00,"3908.75,3966.83,3452.95,3477.31"
2000-07-31T06:00:00.000+07:00,"3477.53,3715.57,3341.83,3618.63"
2000-08-07T06:00:00.000+07:00,"3618.63,3780.43,3521.53,3644.61"
2000-08-14T06:00:00.000+07:00,"3644.63,3868.74,3616.71,3807.51"
2000-08-21T06:00:00.000+07:00,"3809.86,3986.73,3760.12,3931.25"
2000-08-28T06:00:00.000+07:00,"3933.33,4147.19,3921.49,4099.3"
2000-09-04T06:00:00.000+07:00,"4085.89,4085.89,3811.6,3813.44"
2000-09-11T06:00:00.000+07:00,"3813.44,3852.45,3610.65,3676.33"
2000-09-18T06:00:00.000+07:00,"3676.33,3810.3,3505.18,3701.18"
2000-09-25T06:00:00.000+07:00,"3753.31,3774.78,3533.67,3571.9"
2001-01-01T07:00:00.000+07:00,"2341.28,2547.04,2087.32,2267.85"
2001-01-08T07:00:00.000+07:00,"2245.44,2591.55,2151.16,2506.05"
2001-01-15T07:00:00.000+07:00,"2502.66,2740.76,2432.87,2655.68"
2001-01-22T07:00:00.000+07:00,"2639.61,2771.63,2526.55,2631.78"
2001-01-29T07:00:00.000+07:00,"2601.67,2718.51,2471.51,2472.18"
2001-02-05T07:00:00.000+07:00,"2447.72,2531.05,2247.52,2261.77"
2001-02-12T07:00:00.000+07:00,"2247.2,2423.65,2173.42,2212.51"
2001-02-19T07:00:00.000+07:00,"2229.91,2235.74,1935.21,2056.06"
2001-02-26T07:00:00.000+07:00,"2088.03,2103.63,1837.85,1881.34"
2001-03-05T07:00:00.000+07:00,"1908.62,2029.01,1802.91,1813.02"
2001-03-12T07:00:00.000+07:00,"1758.06,1813.68,1627.8,1647.51"
2001-03-19T07:00:00.000+07:00,"1659.7,1754.65,1582.48,1705.02"
2001-03-26T06:00:00.000+07:00,"1735.53,1751.14,1530.14,1573.25"
2001-04-02T06:00:00.000+07:00,"1569.66,1594.36,1348.52,1448.16"
2001-04-09T06:00:00.000+07:00,"1472.81,1714.69,1437.85,1714.29"
2001-04-16T06:00:00.000+07:00,"1682.17,1981.9,1603.99,1933.57"
2001-04-23T06:00:00.000+07:00,"1881.52,1881.54,1743.45,1810.47"
2001-04-30T06:00:00.000+07:00,"1855.9,1980.13,1810.86,1923.81"
2001-05-07T06:00:00.000+07:00,"1924.68,1948.02,1810.89,1821.2"
2001-05-14T06:00:00.000+07:00,"1819.39,1955.77,1768.62,1927.69"
2001-05-21T06:00:00.000+07:00,"1931.29,2070.61,1927.04,1960.74"
2001-05-28T06:00:00.000+07:00,"1946.57,1946.57,1768.98,1840.83"
2001-06-04T06:00:00.000+07:00,"1861.12,1963.83,1819.08,1896.22"
2001-06-11T06:00:00.000+07:00,"1885.17,1885.17,1657.65,1701.53"
2001-06-18T06:00:00.000+07:00,"1712.04,1774.25,1655.26,1727.47"
2001-06-25T06:00:00.000+07:00,"1752.71,1865.36,1705.93,1830.19"
2001-07-02T06:00:00.000+07:00,"1831.42,1864.2,1666.62,1668.59"
2001-07-09T06:00:00.000+07:00,"1680.88,1782.52,1600.19,1751.11"
2001-07-16T06:00:00.000+07:00,"1743.09,1758.93,1652,1676.46"
2001-07-23T06:00:00.000+07:00,"1695.2,1699.44,1580.57,1683.18"
2001-07-30T06:00:00.000+07:00,"1689.21,1766.58,1662.67,1725.9"
2001-08-06T06:00:00.000+07:00,"1705.88,1718.59,1576.07,1617.45"
2001-08-13T06:00:00.000+07:00,"1627.34,1672.07,1514,1516.58"
2001-08-20T06:00:00.000+07:00,"1518.19,1579.68,1467.58,1579.62"
2001-08-27T06:00:00.000+07:00,"1576.16,1601.97,1438.91,1469.7"
2001-09-03T06:00:00.000+07:00,"1466.32,1502.67,1339.89,1354.27"
2001-09-10T06:00:00.000+07:00,"1342.08,1375.6,1339.41,1365.39"
2001-09-17T06:00:00.000+07:00,"1277.12,1310.23,1088.96,1126.95"
2001-09-24T06:00:00.000+07:00,"1166.72,1255.94,1101.39,1168.37"
2001-10-01T06:00:00.000+07:00,"1161.74,1313.64,1131.32,1271.73"
2001-10-08T06:00:00.000+07:00,"1249.32,1396.29,1235.42,1393.84"
2001-10-15T06:00:00.000+07:00,"1370.2,1440.63,1302.53,1347.59"
2001-10-22T06:00:00.000+07:00,"1340.96,1487.4,1333.62,1454.9"
2001-10-29T07:00:00.000+07:00,"1445.64,1450.68,1320.48,1425.78"
