Date,Message
1996-07-05T06:00:00.000+07:00,"673.84,673.84,657.68,657.68"
1996-07-08T06:00:00.000+07:00,"657.68,665.12,655.52,656"
1996-07-09T06:00:00.000+07:00,"656,664.2,656,660.76"
1996-07-10T06:00:00.000+07:00,"660.76,660.76,649.33,657.45"
1996-07-11T06:00:00.000+07:00,"657.45,657.45,625.44,635.78"
1996-07-12T06:00:00.000+07:00,"635.78,642.86,625.09,635.06"
1996-07-15T06:00:00.000+07:00,"635.06,635.06,606.07,606.89"
1996-07-16T06:00:00.000+07:00,"606.89,615.82,572.79,614.25"
1996-07-17T06:00:00.000+07:00,"614.25,634.42,614.25,631.3"
1996-07-18T06:00:00.000+07:00,"631.3,644.11,628.17,643.74"
1996-07-19T06:00:00.000+07:00,"643.75,643.75,627.94,633.05"
1996-07-22T06:00:00.000+07:00,"633.05,633.05,618.92,624.03"
1996-07-23T06:00:00.000+07:00,"624.03,627.6,595.8,598.34"
1996-07-24T06:00:00.000+07:00,"598.33,609.86,577.81,605.05"
1996-07-25T06:00:00.000+07:00,"605.05,620.55,605.05,620.39"
1996-07-26T06:00:00.000+07:00,"620.39,633.68,620.39,633.39"
1996-07-29T06:00:00.000+07:00,"633.39,637.05,620.42,620.51"
1996-07-30T06:00:00.000+07:00,"620.51,630.4,617.68,630.32"
1996-07-31T06:00:00.000+07:00,"630.32,640.2,628.3,636.01"
1996-08-01T06:00:00.000+07:00,"636.01,651.9,635.36,651.07"
1996-08-02T06:00:00.000+07:00,"651.07,670.59,651.07,667.84"
1996-08-05T06:00:00.000+07:00,"667.84,670.98,660,661.02"
1996-08-06T06:00:00.000+07:00,"661.02,671.74,655.27,671.69"
1996-08-07T06:00:00.000+07:00,"671.69,682.48,668.63,682.37"
1996-08-08T06:00:00.000+07:00,"682.33,682.33,676.34,677.52"
1996-08-09T06:00:00.000+07:00,"677.52,682.27,671.44,678.31"
1996-08-12T06:00:00.000+07:00,"678.31,681.92,670.39,679.39"
1996-08-13T06:00:00.000+07:00,"679.39,679.39,666.57,669.1"
