Date,Message
2008-07-31 05:00:00+07:00,"905.5,925.3,899.95,913.55"
2008-08-01 05:00:00+07:00,"913.65,916.9,901.45,908.7"
2008-08-04 05:00:00+07:00,"909.8,915.35,893.55,894.25"
2008-08-05 05:00:00+07:00,"894.2,895.2,872.4,873.8"
2008-08-06 05:00:00+07:00,"873.8,886.25,872.55,879.7"
2008-08-07 05:00:00+07:00,"879.75,884.85,867.6,872.5"
2008-08-08 05:00:00+07:00,"872.5,873.65,850.5,857.05"
2008-08-11 05:00:00+07:00,"855.5,865.75,817.95,823.15"
2008-08-12 05:00:00+07:00,"823.15,826.65,801.7,811.65"
2008-08-13 05:00:00+07:00,"811.7,829.6,804.95,826.4"
2008-08-14 05:00:00+07:00,"826.4,836.65,804.35,806.3"
2008-08-15 05:00:00+07:00,"806.15,807,772.6,786.95"
2008-08-18 05:00:00+07:00,"790.8,803.9,789,799.55"
2008-08-19 05:00:00+07:00,"799.5,816.55,782.1,813.6"
2008-08-20 05:00:00+07:00,"813.65,818.1,799.75,813"
2008-08-21 05:00:00+07:00,"813.15,839.05,799.9,836.4"
2008-08-22 05:00:00+07:00,"836.4,837.65,820.9,822.35"
2008-08-25 05:00:00+07:00,"822.85,825.8,815.85,821.6"
2008-08-26 05:00:00+07:00,"821.55,830.4,806.7,824.6"
2008-08-27 05:00:00+07:00,"824.55,834.95,820.85,826.6"
2008-08-28 05:00:00+07:00,"826.5,843.85,822.6,833.5"
2008-08-29 05:00:00+07:00,"833.4,838.5,827.2,830.05"
2008-09-01 05:00:00+07:00,"833.55,836.1,814.8,817.15"
2008-09-02 05:00:00+07:00,"817,819.6,790.3,804.85"
2008-09-03 05:00:00+07:00,"804.8,808.4,788.95,800.95"
2008-09-04 05:00:00+07:00,"800.9,814.65,793.55,795.95"
2008-09-05 05:00:00+07:00,"795.95,818.9,790.05,801.4"
2008-09-08 05:00:00+07:00,"808.15,817.9,796.45,801.85"
