Date,Message
2026-05-14T15:40:00.000+07:00,"29474,29477.4,29469.6,29476"
2026-05-14T15:41:00.000+07:00,"29475.9,29476.9,29454.1,29456.3"
2026-05-14T15:42:00.000+07:00,"29456.5,29461,29455,29456.6"
2026-05-14T15:43:00.000+07:00,"29456.5,29459.5,29449.3,29449.7"
2026-05-14T15:44:00.000+07:00,"29449.8,29453.2,29444.2,29449.2"
2026-05-14T15:45:00.000+07:00,"29449.4,29455.4,29442.1,29442.4"
2026-05-14T15:46:00.000+07:00,"29442.9,29448,29440.3,29443.3"
2026-05-14T15:47:00.000+07:00,"29443.5,29454.4,29443.1,29454.4"
2026-05-14T15:48:00.000+07:00,"29454.5,29456.3,29449,29449.8"
2026-05-14T15:49:00.000+07:00,"29449.6,29450.2,29441.9,29441.9"
2026-05-14T15:50:00.000+07:00,"29442,29452.6,29438.8,29452"
2026-05-14T15:51:00.000+07:00,"29452.3,29462.7,29451.8,29462.4"
2026-05-14T15:52:00.000+07:00,"29462.6,29465.5,29454.9,29458.9"
2026-05-14T15:53:00.000+07:00,"29459.9,29468.3,29458.6,29466.6"
2026-05-14T15:54:00.000+07:00,"29466,29467.4,29463.4,29465.2"
2026-05-14T15:55:00.000+07:00,"29465.3,29468.9,29458.8,29460.9"
2026-05-14T15:56:00.000+07:00,"29461,29466.4,29456.6,29465.4"
2026-05-14T15:57:00.000+07:00,"29465.3,29474.9,29465.3,29472.3"
2026-05-14T15:58:00.000+07:00,"29472.2,29474,29469.5,29474"
2026-05-14T15:59:00.000+07:00,"29474.1,29474.2,29467.5,29468"
2026-05-14T16:00:00.000+07:00,"29468.1,29478.9,29468.1,29476.5"
2026-05-14T16:01:00.000+07:00,"29476.4,29482.3,29473.7,29478.3"
2026-05-14T16:02:00.000+07:00,"29478.4,29482.9,29475.8,29477.9"
2026-05-14T16:03:00.000+07:00,"29477.7,29478.2,29473.3,29474.5"
2026-05-14T16:04:00.000+07:00,"29474.4,29476.3,29464.4,29466.4"
2026-05-14T16:05:00.000+07:00,"29466.2,29469.9,29464.7,29467"
2026-05-14T16:06:00.000+07:00,"29466.9,29467.4,29460.6,29462.7"
2026-05-14T16:07:00.000+07:00,"29462.9,29466.7,29460.5,29462.2"
2026-05-14T16:08:00.000+07:00,"29462.1,29471.2,29460.8,29471.2"
2026-05-14T16:09:00.000+07:00,"29471.3,29472.3,29462.3,29463.7"
2026-05-14T16:10:00.000+07:00,"29463.5,29477.3,29437.9,29451.5"
2026-05-14T16:11:00.000+07:00,"29450.7,29455.9,29446.7,29450.4"
2026-05-14T16:12:00.000+07:00,"29450.6,29457.5,29447.3,29455.7"
2026-05-14T16:13:00.000+07:00,"29455.6,29456.5,29449.9,29452.1"
2026-05-14T16:14:00.000+07:00,"29452.2,29454.1,29448.5,29451.4"
2026-05-14T16:15:00.000+07:00,"29451.5,29459.7,29449.9,29457"
2026-05-14T16:16:00.000+07:00,"29456.9,29457.9,29450,29451.8"
2026-05-14T16:17:00.000+07:00,"29451.7,29453.4,29444.9,29449.5"
2026-05-14T16:18:00.000+07:00,"29449.3,29452.3,29445.9,29449.6"
2026-05-14T16:19:00.000+07:00,"29449.5,29451.6,29445.6,29451.6"
2026-05-14T16:20:00.000+07:00,"29451.8,29458.3,29450.1,29458.1"
2026-05-14T16:21:00.000+07:00,"29457.8,29457.9,29451.7,29453.1"
2026-05-14T16:22:00.000+07:00,"29453.2,29456.2,29450.7,29451.7"
2026-05-14T16:23:00.000+07:00,"29451.5,29451.7,29443.5,29444.8"
2026-05-14T16:24:00.000+07:00,"29444.6,29449.1,29441.4,29445.1"
2026-05-14T16:25:00.000+07:00,"29445.2,29447.8,29440.1,29442"
2026-05-14T16:26:00.000+07:00,"29441.9,29444.7,29437.3,29441.6"
2026-05-14T16:27:00.000+07:00,"29439.8,29442.7,29433.8,29434.1"
2026-05-14T16:28:00.000+07:00,"29434,29435,29423.7,29426.2"
2026-05-14T16:29:00.000+07:00,"29426.1,29435.7,29423.1,29429.5"
2026-05-14T16:30:00.000+07:00,"29429.3,29433.1,29418.3,29432.9"
2026-05-14T16:31:00.000+07:00,"29433.3,29439.1,29430.9,29439.1"
2026-05-14T16:32:00.000+07:00,"29438.8,29439.4,29424.7,29432.2"
2026-05-14T16:33:00.000+07:00,"29433.3,29434.4,29426.4,29426.9"
2026-05-14T16:34:00.000+07:00,"29427,29435.5,29426,29434.7"
2026-05-14T16:35:00.000+07:00,"29434.6,29434.6,29413.3,29413.5"
2026-05-14T16:36:00.000+07:00,"29413.6,29415.3,29397.4,29403.4"
2026-05-14T16:37:00.000+07:00,"29403.2,29404,29379.8,29380.8"
2026-05-14T16:38:00.000+07:00,"29379.3,29384.7,29376,29376.9"
2026-05-14T16:39:00.000+07:00,"29377.1,29392.2,29374.6,29391.5"
2026-05-14T16:40:00.000+07:00,"29391.4,29399.6,29385.4,29399.6"
2026-05-14T16:41:00.000+07:00,"29399.1,29404.7,29397.8,29398.7"
2026-05-14T16:42:00.000+07:00,"29399.2,29404.9,29393.4,29395.6"
2026-05-14T16:43:00.000+07:00,"29395.7,29407.9,29392.7,29406.6"
2026-05-14T16:44:00.000+07:00,"29406.7,29409.7,29396.6,29403.2"
2026-05-14T16:45:00.000+07:00,"29403,29406.4,29398.8,29403.9"
2026-05-14T16:46:00.000+07:00,"29404.1,29414.3,29402.6,29413.9"
2026-05-14T16:47:00.000+07:00,"29414.1,29415.9,29410.9,29415.4"
2026-05-14T16:48:00.000+07:00,"29415.3,29426.5,29414.4,29421.4"
2026-05-14T16:49:00.000+07:00,"29421.7,29433.1,29421.7,29432"
2026-05-14T16:50:00.000+07:00,"29431.7,29436,29427.7,29429.6"
2026-05-14T16:51:00.000+07:00,"29429.8,29434.8,29427.2,29434.4"
2026-05-14T16:52:00.000+07:00,"29434.2,29437.7,29430.3,29436.1"
2026-05-14T16:53:00.000+07:00,"29435.9,29436.2,29424.4,29425.4"
2026-05-14T16:54:00.000+07:00,"29425.3,29432.1,29424.4,29429.5"
2026-05-14T16:55:00.000+07:00,"29430.5,29431.6,29425.7,29427.9"
2026-05-14T16:56:00.000+07:00,"29427.8,29428.4,29425.3,29427.4"
2026-05-14T16:57:00.000+07:00,"29428.1,29432.4,29426,29432.4"
2026-05-14T16:58:00.000+07:00,"29432.1,29435.4,29429.2,29435.2"
2026-05-14T16:59:00.000+07:00,"29435.1,29435.1,29425.7,29426.1"
2026-05-14T17:00:00.000+07:00,"29425.7,29444.8,29423.5,29444.3"
2026-05-14T17:01:00.000+07:00,"29444.2,29444.4,29438.1,29440.1"
2026-05-14T17:02:00.000+07:00,"29440.3,29448.5,29439.9,29446.7"
2026-05-14T17:03:00.000+07:00,"29446.5,29451,29443.4,29450.2"
2026-05-14T17:04:00.000+07:00,"29450.1,29453,29445.5,29452.9"
